x,y,N,tolerance,club_agreement,aim_agreement,median_aim,n_seeds
15.555555555555555,102.00831623410932,10,3,0.86,0.16,-8.0,100
15.555555555555555,102.00831623410932,20,1,0.66,0.04,-10.0,100
15.555555555555555,102.00831623410932,20,2,0.66,0.15,-10.0,100
15.555555555555555,102.00831623410932,20,3,0.66,0.15,-10.0,100
15.555555555555555,102.00831623410932,30,1,0.47,0.05,-8.0,100
15.555555555555555,102.00831623410932,30,2,0.47,0.15,-8.0,100
15.555555555555555,102.00831623410932,30,3,0.47,0.15,-8.0,100
15.555555555555555,102.00831623410932,50,1,0.37,0.1,-6.0,100
15.555555555555555,102.00831623410932,50,2,0.37,0.23,-6.0,100
15.555555555555555,102.00831623410932,50,3,0.37,0.23,-6.0,100
15.555555555555555,102.00831623410932,100,1,0.39,0.14,-1.0,100
15.555555555555555,102.00831623410932,100,2,0.39,0.14,-1.0,100
15.555555555555555,102.00831623410932,100,3,0.39,0.32,-1.0,100
15.555555555555555,102.00831623410932,150,1,0.37,0.11,-2.0,100
15.555555555555555,102.00831623410932,150,2,0.37,0.35,-2.0,100
15.555555555555555,102.00831623410932,150,3,0.37,0.35,-2.0,100
15.555555555555555,102.00831623410932,200,1,0.45,0.12,0.0,100
15.555555555555555,102.00831623410932,200,2,0.45,0.28,0.0,100
15.555555555555555,102.00831623410932,200,3,0.45,0.28,0.0,100
15.555555555555555,102.00831623410932,250,1,0.46,0.16,0.0,100
15.555555555555555,102.00831623410932,250,2,0.46,0.37,0.0,100
15.555555555555555,102.00831623410932,250,3,0.46,0.37,0.0,100
15.555555555555555,102.00831623410932,300,1,0.48,0.16,1.0,100
15.555555555555555,102.00831623410932,300,2,0.48,0.16,1.0,100
15.555555555555555,102.00831623410932,300,3,0.48,0.38,1.0,100
15.555555555555555,110.67636893979422,10,1,0.79,0.11,-10.0,100
15.555555555555555,110.67636893979422,10,2,0.79,0.28,-10.0,100
15.555555555555555,110.67636893979422,10,3,0.79,0.28,-10.0,100
15.555555555555555,110.67636893979422,20,1,0.61,0.05,-14.0,100
15.555555555555555,110.67636893979422,20,2,0.61,0.26,-14.0,100
15.555555555555555,110.67636893979422,20,3,0.61,0.26,-14.0,100
15.555555555555555,110.67636893979422,30,1,0.58,0.12,-14.0,100
15.555555555555555,110.67636893979422,30,2,0.58,0.32,-14.0,100
15.555555555555555,110.67636893979422,30,3,0.58,0.32,-14.0,100
15.555555555555555,110.67636893979422,50,1,0.51,0.1,-14.0,100
15.555555555555555,110.67636893979422,50,2,0.51,0.34,-14.0,100
15.555555555555555,110.67636893979422,50,3,0.51,0.34,-14.0,100
15.555555555555555,110.67636893979422,100,1,0.63,0.08,-14.0,100
15.555555555555555,110.67636893979422,100,2,0.63,0.31,-14.0,100
15.555555555555555,110.67636893979422,100,3,0.63,0.31,-14.0,100
15.555555555555555,110.67636893979422,150,1,0.69,0.1,-14.0,100
15.555555555555555,110.67636893979422,150,2,0.69,0.29,-14.0,100
15.555555555555555,110.67636893979422,150,3,0.69,0.29,-14.0,100
15.555555555555555,110.67636893979422,200,1,0.73,0.07,-14.0,100
15.555555555555555,110.67636893979422,200,2,0.73,0.25,-14.0,100
15.555555555555555,110.67636893979422,200,3,0.73,0.25,-14.0,100
15.555555555555555,110.67636893979422,250,1,0.77,0.08,-14.0,100
15.555555555555555,110.67636893979422,250,2,0.77,0.31,-14.0,100
15.555555555555555,110.67636893979422,250,3,0.77,0.31,-14.0,100
15.555555555555555,110.67636893979422,300,1,0.72,0.13,-14.0,100
15.555555555555555,110.67636893979422,300,2,0.72,0.34,-14.0,100
15.555555555555555,110.67636893979422,300,3,0.72,0.34,-14.0,100
15.555555555555555,119.3444216454791,10,1,0.86,0.1,-14.0,100
15.555555555555555,119.3444216454791,10,2,0.86,0.29,-14.0,100
15.555555555555555,119.3444216454791,10,3,0.86,0.29,-14.0,100
15.555555555555555,119.3444216454791,20,1,0.82,0.13,-16.0,100
15.555555555555555,119.3444216454791,20,2,0.82,0.47,-16.0,100
15.555555555555555,119.3444216454791,20,3,0.82,0.47,-16.0,100
15.555555555555555,119.3444216454791,30,1,0.9,0.39,-17.0,100
15.555555555555555,119.3444216454791,30,2,0.9,0.39,-17.0,100
15.555555555555555,119.3444216454791,30,3,0.9,0.77,-17.0,100
15.555555555555555,119.3444216454791,50,1,0.88,0.35,-18.0,100
15.555555555555555,119.3444216454791,50,2,0.88,0.81,-18.0,100
15.555555555555555,119.3444216454791,50,3,0.88,0.81,-18.0,100
15.555555555555555,119.3444216454791,100,1,0.76,0.32,-18.0,100
15.555555555555555,119.3444216454791,100,2,0.76,0.81,-18.0,100
15.555555555555555,119.3444216454791,100,3,0.76,0.81,-18.0,100
15.555555555555555,119.3444216454791,150,1,0.77,0.33,-18.0,100
15.555555555555555,119.3444216454791,150,2,0.77,0.79,-18.0,100
15.555555555555555,119.3444216454791,150,3,0.77,0.79,-18.0,100
15.555555555555555,119.3444216454791,200,1,0.87,0.37,-18.0,100
15.555555555555555,119.3444216454791,200,2,0.87,0.89,-18.0,100
15.555555555555555,119.3444216454791,200,3,0.87,0.89,-18.0,100
15.555555555555555,119.3444216454791,250,1,0.9,0.82,-19.0,100
15.555555555555555,119.3444216454791,250,2,0.9,0.82,-19.0,100
15.555555555555555,119.3444216454791,250,3,0.9,0.92,-19.0,100
15.555555555555555,119.3444216454791,300,1,0.94,0.86,-19.0,100
15.555555555555555,119.3444216454791,300,2,0.94,0.86,-19.0,100
15.555555555555555,119.3444216454791,300,3,0.94,0.95,-19.0,100
15.555555555555555,128.01247435116397,10,1,0.7,0.11,-6.0,100
15.555555555555555,128.01247435116397,10,2,0.7,0.34,-6.0,100
15.555555555555555,128.01247435116397,10,3,0.7,0.34,-6.0,100
15.555555555555555,128.01247435116397,20,1,0.68,0.11,-6.0,100
15.555555555555555,128.01247435116397,20,2,0.68,0.35,-6.0,100
15.555555555555555,128.01247435116397,20,3,0.68,0.35,-6.0,100
15.555555555555555,128.01247435116397,30,1,0.63,0.12,-6.0,100
15.555555555555555,128.01247435116397,30,2,0.63,0.29,-6.0,100
15.555555555555555,128.01247435116397,30,3,0.63,0.29,-6.0,100
15.555555555555555,128.01247435116397,50,1,0.59,0.09,-8.0,100
15.555555555555555,128.01247435116397,50,2,0.59,0.28,-8.0,100
15.555555555555555,128.01247435116397,50,3,0.59,0.28,-8.0,100
15.555555555555555,128.01247435116397,100,1,0.57,0.09,-8.0,100
15.555555555555555,128.01247435116397,100,2,0.57,0.25,-8.0,100
15.555555555555555,128.01247435116397,100,3,0.57,0.25,-8.0,100
15.555555555555555,128.01247435116397,150,1,0.52,0.03,-6.0,100
15.555555555555555,128.01247435116397,150,2,0.52,0.23,-6.0,100
15.555555555555555,128.01247435116397,150,3,0.52,0.23,-6.0,100
15.555555555555555,128.01247435116397,200,1,0.53,0.06,-6.0,100
15.555555555555555,128.01247435116397,200,2,0.53,0.28,-6.0,100
15.555555555555555,128.01247435116397,200,3,0.53,0.28,-6.0,100
15.555555555555555,128.01247435116397,250,1,0.59,0.11,-4.0,100
15.555555555555555,128.01247435116397,250,2,0.59,0.32,-4.0,100
15.555555555555555,128.01247435116397,250,3,0.59,0.32,-4.0,100
15.555555555555555,128.01247435116397,300,1,0.57,0.15,-5.0,100
15.555555555555555,128.01247435116397,300,2,0.57,0.15,-5.0,100
15.555555555555555,128.01247435116397,300,3,0.57,0.38,-5.0,100
15.555555555555555,136.68052705684886,10,1,0.97,0.11,-2.0,100
15.555555555555555,136.68052705684886,10,2,0.97,0.35,-2.0,100
15.555555555555555,136.68052705684886,10,3,0.97,0.35,-2.0,100
15.555555555555555,136.68052705684886,20,1,1.0,0.15,-4.0,100
15.555555555555555,136.68052705684886,20,2,1.0,0.42,-4.0,100
15.555555555555555,136.68052705684886,20,3,1.0,0.42,-4.0,100
15.555555555555555,136.68052705684886,30,1,1.0,0.11,-4.0,100
15.555555555555555,136.68052705684886,30,2,1.0,0.46,-4.0,100
15.555555555555555,136.68052705684886,30,3,1.0,0.46,-4.0,100
15.555555555555555,136.68052705684886,50,1,1.0,0.16,-4.0,100
15.555555555555555,136.68052705684886,50,2,1.0,0.54,-4.0,100
15.555555555555555,136.68052705684886,50,3,1.0,0.54,-4.0,100
15.555555555555555,136.68052705684886,100,1,1.0,0.19,-4.0,100
15.555555555555555,136.68052705684886,100,2,1.0,0.56,-4.0,100
15.555555555555555,136.68052705684886,100,3,1.0,0.56,-4.0,100
15.555555555555555,136.68052705684886,150,1,1.0,0.22,-4.0,100
15.555555555555555,136.68052705684886,150,2,1.0,0.65,-4.0,100
15.555555555555555,136.68052705684886,150,3,1.0,0.65,-4.0,100
15.555555555555555,136.68052705684886,200,1,1.0,0.23,-4.0,100
15.555555555555555,136.68052705684886,200,2,1.0,0.66,-4.0,100
15.555555555555555,136.68052705684886,200,3,1.0,0.66,-4.0,100
15.555555555555555,136.68052705684886,250,1,1.0,0.24,-4.0,100
15.555555555555555,136.68052705684886,250,2,1.0,0.74,-4.0,100
15.555555555555555,136.68052705684886,250,3,1.0,0.74,-4.0,100
15.555555555555555,136.68052705684886,300,1,1.0,0.26,-4.0,100
15.555555555555555,136.68052705684886,300,2,1.0,0.78,-4.0,100
15.555555555555555,136.68052705684886,300,3,1.0,0.78,-4.0,100
15.555555555555555,145.34857976253377,10,1,0.5,0.09,0.0,100
15.555555555555555,145.34857976253377,10,2,0.5,0.29,0.0,100
15.555555555555555,145.34857976253377,10,3,0.5,0.29,0.0,100
15.555555555555555,145.34857976253377,20,1,0.68,0.27,-1.0,100
15.555555555555555,145.34857976253377,20,2,0.68,0.27,-1.0,100
15.555555555555555,145.34857976253377,20,3,0.68,0.45,-1.0,100
15.555555555555555,145.34857976253377,30,1,0.79,0.18,0.0,100
15.555555555555555,145.34857976253377,30,2,0.79,0.43,0.0,100
15.555555555555555,145.34857976253377,30,3,0.79,0.43,0.0,100
15.555555555555555,145.34857976253377,50,1,0.89,0.17,0.0,100
15.555555555555555,145.34857976253377,50,2,0.89,0.44,0.0,100
15.555555555555555,145.34857976253377,50,3,0.89,0.44,0.0,100
15.555555555555555,145.34857976253377,100,1,0.97,0.22,0.0,100
15.555555555555555,145.34857976253377,100,2,0.97,0.64,0.0,100
15.555555555555555,145.34857976253377,100,3,0.97,0.64,0.0,100
15.555555555555555,145.34857976253377,150,1,0.97,0.25,0.0,100
15.555555555555555,145.34857976253377,150,2,0.97,0.73,0.0,100
15.555555555555555,145.34857976253377,150,3,0.97,0.73,0.0,100
15.555555555555555,145.34857976253377,200,1,0.99,0.28,0.0,100
15.555555555555555,145.34857976253377,200,2,0.99,0.73,0.0,100
15.555555555555555,145.34857976253377,200,3,0.99,0.73,0.0,100
15.555555555555555,145.34857976253377,250,1,0.99,0.25,0.0,100
15.555555555555555,145.34857976253377,250,2,0.99,0.7,0.0,100
15.555555555555555,145.34857976253377,250,3,0.99,0.7,0.0,100
15.555555555555555,145.34857976253377,300,1,1.0,0.52,-1.0,100
15.555555555555555,145.34857976253377,300,2,1.0,0.52,-1.0,100
15.555555555555555,145.34857976253377,300,3,1.0,0.87,-1.0,100
15.555555555555555,154.01663246821866,10,1,0.78,0.17,-10.0,100
15.555555555555555,154.01663246821866,10,2,0.78,0.37,-10.0,100
15.555555555555555,154.01663246821866,10,3,0.78,0.37,-10.0,100
15.555555555555555,154.01663246821866,20,1,0.87,0.13,-10.0,100
15.555555555555555,154.01663246821866,20,2,0.87,0.39,-10.0,100
15.555555555555555,154.01663246821866,20,3,0.87,0.39,-10.0,100
15.555555555555555,154.01663246821866,30,1,0.94,0.18,-10.0,100
15.555555555555555,154.01663246821866,30,2,0.94,0.45,-10.0,100
15.555555555555555,154.01663246821866,30,3,0.94,0.45,-10.0,100
15.555555555555555,154.01663246821866,50,1,0.96,0.19,-10.0,100
15.555555555555555,154.01663246821866,50,2,0.96,0.48,-10.0,100
15.555555555555555,154.01663246821866,50,3,0.96,0.48,-10.0,100
15.555555555555555,154.01663246821866,100,1,1.0,0.25,-12.0,100
15.555555555555555,154.01663246821866,100,2,1.0,0.7,-12.0,100
15.555555555555555,154.01663246821866,100,3,1.0,0.7,-12.0,100
15.555555555555555,154.01663246821866,150,1,1.0,0.29,-12.0,100
15.555555555555555,154.01663246821866,150,2,1.0,0.76,-12.0,100
15.555555555555555,154.01663246821866,150,3,1.0,0.76,-12.0,100
15.555555555555555,154.01663246821866,200,1,1.0,0.3,-12.0,100
15.555555555555555,154.01663246821866,200,2,1.0,0.72,-12.0,100
15.555555555555555,154.01663246821866,200,3,1.0,0.72,-12.0,100
15.555555555555555,154.01663246821866,250,1,1.0,0.26,-12.0,100
15.555555555555555,154.01663246821866,250,2,1.0,0.8,-12.0,100
15.555555555555555,154.01663246821866,250,3,1.0,0.8,-12.0,100
15.555555555555555,154.01663246821866,300,1,1.0,0.31,-12.0,100
15.555555555555555,154.01663246821866,300,2,1.0,0.78,-12.0,100
15.555555555555555,154.01663246821866,300,3,1.0,0.78,-12.0,100
15.555555555555555,162.68468517390357,10,1,0.56,0.15,-6.0,100
15.555555555555555,162.68468517390357,10,2,0.56,0.36,-6.0,100
15.555555555555555,162.68468517390357,10,3,0.56,0.36,-6.0,100
15.555555555555555,162.68468517390357,20,1,0.74,0.15,-6.0,100
15.555555555555555,162.68468517390357,20,2,0.74,0.4,-6.0,100
15.555555555555555,162.68468517390357,20,3,0.74,0.4,-6.0,100
15.555555555555555,162.68468517390357,30,1,0.81,0.17,-6.0,100
15.555555555555555,162.68468517390357,30,2,0.81,0.5,-6.0,100
15.555555555555555,162.68468517390357,30,3,0.81,0.5,-6.0,100
15.555555555555555,162.68468517390357,50,1,0.9,0.22,-6.0,100
15.555555555555555,162.68468517390357,50,2,0.9,0.56,-6.0,100
15.555555555555555,162.68468517390357,50,3,0.9,0.56,-6.0,100
15.555555555555555,162.68468517390357,100,1,0.96,0.21,-6.0,100
15.555555555555555,162.68468517390357,100,2,0.96,0.59,-6.0,100
15.555555555555555,162.68468517390357,100,3,0.96,0.59,-6.0,100
15.555555555555555,162.68468517390357,150,1,1.0,0.22,-6.0,100
15.555555555555555,162.68468517390357,150,2,1.0,0.66,-6.0,100
15.555555555555555,162.68468517390357,150,3,1.0,0.66,-6.0,100
15.555555555555555,162.68468517390357,200,1,1.0,0.33,-6.0,100
15.555555555555555,162.68468517390357,200,2,1.0,0.73,-6.0,100
15.555555555555555,162.68468517390357,200,3,1.0,0.73,-6.0,100
15.555555555555555,162.68468517390357,250,1,1.0,0.35,-6.0,100
15.555555555555555,162.68468517390357,250,2,1.0,0.78,-6.0,100
15.555555555555555,162.68468517390357,250,3,1.0,0.78,-6.0,100
15.555555555555555,162.68468517390357,300,1,1.0,0.36,-6.0,100
15.555555555555555,162.68468517390357,300,2,1.0,0.76,-6.0,100
15.555555555555555,162.68468517390357,300,3,1.0,0.76,-6.0,100
15.555555555555555,171.35273787958843,10,1,0.81,0.14,-6.0,100
15.555555555555555,171.35273787958843,10,2,0.81,0.33,-6.0,100
15.555555555555555,171.35273787958843,10,3,0.81,0.33,-6.0,100
15.555555555555555,171.35273787958843,20,1,0.84,0.16,-6.0,100
15.555555555555555,171.35273787958843,20,2,0.84,0.41,-6.0,100
15.555555555555555,171.35273787958843,20,3,0.84,0.41,-6.0,100
15.555555555555555,171.35273787958843,30,1,0.91,0.13,-6.0,100
15.555555555555555,171.35273787958843,30,2,0.91,0.37,-6.0,100
15.555555555555555,171.35273787958843,30,3,0.91,0.37,-6.0,100
15.555555555555555,171.35273787958843,50,1,0.93,0.23,-6.0,100
15.555555555555555,171.35273787958843,50,2,0.93,0.51,-6.0,100
15.555555555555555,171.35273787958843,50,3,0.93,0.51,-6.0,100
15.555555555555555,171.35273787958843,100,1,0.98,0.27,-6.0,100
15.555555555555555,171.35273787958843,100,2,0.98,0.5,-6.0,100
15.555555555555555,171.35273787958843,100,3,0.98,0.5,-6.0,100
15.555555555555555,171.35273787958843,150,1,0.98,0.27,-6.0,100
15.555555555555555,171.35273787958843,150,2,0.98,0.53,-6.0,100
15.555555555555555,171.35273787958843,150,3,0.98,0.53,-6.0,100
15.555555555555555,171.35273787958843,200,1,0.99,0.2,-8.0,100
15.555555555555555,171.35273787958843,200,2,0.99,0.69,-8.0,100
15.555555555555555,171.35273787958843,200,3,0.99,0.69,-8.0,100
15.555555555555555,171.35273787958843,250,1,0.99,0.23,-8.0,100
15.555555555555555,171.35273787958843,250,2,0.99,0.71,-8.0,100
15.555555555555555,171.35273787958843,250,3,0.99,0.71,-8.0,100
15.555555555555555,171.35273787958843,300,1,1.0,0.27,-6.0,100
15.555555555555555,171.35273787958843,300,2,1.0,0.59,-6.0,100
15.555555555555555,171.35273787958843,300,3,1.0,0.59,-6.0,100
15.555555555555555,180.02079058527332,10,1,0.8,0.19,-6.0,100
15.555555555555555,180.02079058527332,10,2,0.8,0.32,-6.0,100
15.555555555555555,180.02079058527332,10,3,0.8,0.32,-6.0,100
15.555555555555555,180.02079058527332,20,1,0.82,0.18,-6.0,100
15.555555555555555,180.02079058527332,20,2,0.82,0.38,-6.0,100
15.555555555555555,180.02079058527332,20,3,0.82,0.38,-6.0,100
15.555555555555555,180.02079058527332,30,1,0.76,0.19,-6.0,100
15.555555555555555,180.02079058527332,30,2,0.76,0.42,-6.0,100
15.555555555555555,180.02079058527332,30,3,0.76,0.42,-6.0,100
15.555555555555555,180.02079058527332,50,1,0.73,0.17,-6.0,100
15.555555555555555,180.02079058527332,50,2,0.73,0.46,-6.0,100
15.555555555555555,180.02079058527332,50,3,0.73,0.46,-6.0,100
15.555555555555555,180.02079058527332,100,1,0.71,0.18,-8.0,100
15.555555555555555,180.02079058527332,100,2,0.71,0.6,-8.0,100
15.555555555555555,180.02079058527332,100,3,0.71,0.6,-8.0,100
15.555555555555555,180.02079058527332,150,1,0.7,0.2,-6.0,100
15.555555555555555,180.02079058527332,150,2,0.7,0.54,-6.0,100
15.555555555555555,180.02079058527332,150,3,0.7,0.54,-6.0,100
15.555555555555555,180.02079058527332,200,1,0.66,0.17,-6.0,100
15.555555555555555,180.02079058527332,200,2,0.66,0.59,-6.0,100
15.555555555555555,180.02079058527332,200,3,0.66,0.59,-6.0,100
15.555555555555555,180.02079058527332,250,1,0.63,0.27,-6.0,100
15.555555555555555,180.02079058527332,250,2,0.63,0.62,-6.0,100
15.555555555555555,180.02079058527332,250,3,0.63,0.62,-6.0,100
15.555555555555555,180.02079058527332,300,1,0.65,0.19,-6.0,100
15.555555555555555,180.02079058527332,300,2,0.65,0.61,-6.0,100
15.555555555555555,180.02079058527332,300,3,0.65,0.61,-6.0,100
15.555555555555555,188.6888432909582,10,1,0.91,0.24,-5.0,100
15.555555555555555,188.6888432909582,10,2,0.91,0.24,-5.0,100
15.555555555555555,188.6888432909582,10,3,0.91,0.54,-5.0,100
15.555555555555555,188.6888432909582,20,1,0.96,0.19,-4.0,100
15.555555555555555,188.6888432909582,20,2,0.96,0.48,-4.0,100
15.555555555555555,188.6888432909582,20,3,0.96,0.48,-4.0,100
15.555555555555555,188.6888432909582,30,1,0.97,0.23,-6.0,100
15.555555555555555,188.6888432909582,30,2,0.97,0.65,-6.0,100
15.555555555555555,188.6888432909582,30,3,0.97,0.65,-6.0,100
15.555555555555555,188.6888432909582,50,1,1.0,0.29,-6.0,100
15.555555555555555,188.6888432909582,50,2,1.0,0.71,-6.0,100
15.555555555555555,188.6888432909582,50,3,1.0,0.71,-6.0,100
15.555555555555555,188.6888432909582,100,1,1.0,0.36,-6.0,100
15.555555555555555,188.6888432909582,100,2,1.0,0.77,-6.0,100
15.555555555555555,188.6888432909582,100,3,1.0,0.77,-6.0,100
15.555555555555555,188.6888432909582,150,1,1.0,0.35,-6.0,100
15.555555555555555,188.6888432909582,150,2,1.0,0.84,-6.0,100
15.555555555555555,188.6888432909582,150,3,1.0,0.84,-6.0,100
15.555555555555555,188.6888432909582,200,1,1.0,0.34,-6.0,100
15.555555555555555,188.6888432909582,200,2,1.0,0.85,-6.0,100
15.555555555555555,188.6888432909582,200,3,1.0,0.85,-6.0,100
15.555555555555555,188.6888432909582,250,1,1.0,0.37,-6.0,100
15.555555555555555,188.6888432909582,250,2,1.0,0.87,-6.0,100
15.555555555555555,188.6888432909582,250,3,1.0,0.87,-6.0,100
15.555555555555555,188.6888432909582,300,1,1.0,0.37,-6.0,100
15.555555555555555,188.6888432909582,300,2,1.0,0.9,-6.0,100
15.555555555555555,188.6888432909582,300,3,1.0,0.9,-6.0,100
15.555555555555555,197.3568959966431,10,1,0.82,0.23,0.0,100
15.555555555555555,197.3568959966431,10,2,0.82,0.48,0.0,100
15.555555555555555,197.3568959966431,10,3,0.82,0.48,0.0,100
15.555555555555555,197.3568959966431,20,1,0.92,0.16,0.0,100
15.555555555555555,197.3568959966431,20,2,0.92,0.45,0.0,100
15.555555555555555,197.3568959966431,20,3,0.92,0.45,0.0,100
15.555555555555555,197.3568959966431,30,1,0.95,0.21,0.0,100
15.555555555555555,197.3568959966431,30,2,0.95,0.51,0.0,100
15.555555555555555,197.3568959966431,30,3,0.95,0.51,0.0,100
15.555555555555555,197.3568959966431,50,1,0.99,0.26,0.0,100
15.555555555555555,197.3568959966431,50,2,0.99,0.68,0.0,100
15.555555555555555,197.3568959966431,50,3,0.99,0.68,0.0,100
15.555555555555555,197.3568959966431,100,1,1.0,0.29,0.0,100
15.555555555555555,197.3568959966431,100,2,1.0,0.66,0.0,100
15.555555555555555,197.3568959966431,100,3,1.0,0.66,0.0,100
15.555555555555555,197.3568959966431,150,1,1.0,0.29,0.0,100
15.555555555555555,197.3568959966431,150,2,1.0,0.74,0.0,100
15.555555555555555,197.3568959966431,150,3,1.0,0.74,0.0,100
15.555555555555555,197.3568959966431,200,1,1.0,0.36,0.0,100
15.555555555555555,197.3568959966431,200,2,1.0,0.79,0.0,100
15.555555555555555,197.3568959966431,200,3,1.0,0.79,0.0,100
15.555555555555555,197.3568959966431,250,1,1.0,0.3,0.0,100
15.555555555555555,197.3568959966431,250,2,1.0,0.76,0.0,100
15.555555555555555,197.3568959966431,250,3,1.0,0.76,0.0,100
15.555555555555555,197.3568959966431,300,1,1.0,0.31,0.0,100
15.555555555555555,197.3568959966431,300,2,1.0,0.77,0.0,100
15.555555555555555,197.3568959966431,300,3,1.0,0.77,0.0,100
15.555555555555555,206.024948702328,10,1,0.78,0.17,0.0,100
15.555555555555555,206.024948702328,10,2,0.78,0.44,0.0,100
15.555555555555555,206.024948702328,10,3,0.78,0.44,0.0,100
15.555555555555555,206.024948702328,20,1,0.91,0.16,0.0,100
15.555555555555555,206.024948702328,20,2,0.91,0.51,0.0,100
15.555555555555555,206.024948702328,20,3,0.91,0.51,0.0,100
15.555555555555555,206.024948702328,30,1,0.95,0.24,2.0,100
15.555555555555555,206.024948702328,30,2,0.95,0.62,2.0,100
15.555555555555555,206.024948702328,30,3,0.95,0.62,2.0,100
15.555555555555555,206.024948702328,50,1,0.99,0.26,2.0,100
15.555555555555555,206.024948702328,50,2,0.99,0.61,2.0,100
15.555555555555555,206.024948702328,50,3,0.99,0.61,2.0,100
15.555555555555555,206.024948702328,100,1,0.99,0.19,0.0,100
