club,aim_yards,mean_expected_strokes,birdie_rate,bogey_plus_avoidance,double_plus_avoidance,all_strokes
8 Iron,-17,2.9267969042893887,0.85,1.0,1.0,"[array(2.7553138), array(2.97920531), 3.78780357043262, array(3.0270019), array(2.80836937), array(2.67692841), array(2.75481799), array(2.76952973), array(2.72107318), array(2.75051002), array(2.78181409), array(2.94822717), array(2.77762381), array(2.72215085), 3.848928288620704, array(2.76867031), array(2.78550171), array(2.96022081), array(2.98050549), array(2.93174227)]"
8 Iron,-16,2.9387492477958506,0.85,1.0,1.0,"[array(2.80238881), 3.860350923378799, array(2.75445468), array(2.76738363), array(2.77963448), array(2.81476352), 3.900004935458115, array(2.72686065), array(2.78909059), array(2.90475682), array(2.72095771), array(2.76323481), array(3.16145813), array(2.9093663), array(2.8122148), array(2.99974953), array(2.80093305), array(2.98951218), array(2.78139822), array(2.7364712)]"
8 Iron,-15,2.835968969630802,0.85,1.0,1.0,"[array(2.78581756), array(3.01330985), array(2.74313697), array(2.76389309), array(2.63880925), array(2.77731199), array(2.76873166), array(2.82001047), array(2.77218153), array(3.14324264), array(2.69595996), array(2.78620582), array(2.78772561), array(2.78050322), array(2.76874204), array(2.9701688), array(2.78301315), array(2.96388963), array(2.90124449), array(3.05548166)]"
8 Iron,-14,2.9798395132693853,0.8,1.0,1.0,"[3.8184248204632127, 3.924903108794873, array(2.76849912), array(2.69677738), array(2.78891503), array(2.74312421), array(2.96820117), array(2.77061331), array(2.74057288), array(3.01609951), array(2.71775464), array(2.75175639), array(2.80885332), array(2.7491221), array(2.71391674), array(2.98740201), array(2.99777256), array(2.78969631), array(2.9279813), 3.916404354135082]"
8 Iron,-13,2.984056626931724,0.75,1.0,1.0,"[array(2.64059758), array(2.7848581), array(3.08201721), array(2.8345591), array(2.86666484), array(2.79217705), array(2.71519688), array(2.79269836), array(3.06663965), array(2.76774906), array(2.76385494), array(2.72402094), array(2.97122316), 3.9108276141096656, 3.8732867779125506, array(2.73871318), array(2.79968027), array(2.78259042), 3.9036904464182682, array(2.87008696)]"
8 Iron,-12,2.9131845795935303,0.75,1.0,1.0,"[array(2.911466), array(2.79053831), array(2.76332437), array(2.71149536), array(3.01164864), array(2.73212187), array(3.09270767), array(2.94652752), array(2.69649427), array(2.64976184), array(2.79246344), array(2.57307281), 3.8076204446660467, array(2.73653474), array(2.8061981), array(2.67282261), array(2.7787406), array(2.78274131), 3.914212326863299, array(3.09319937)]"
8 Iron,-11,2.970379248578018,0.7,1.0,1.0,"[array(2.79260883), 3.893469690631254, array(2.65729967), array(3.13783154), 3.8384984306618075, array(2.82133422), array(2.8171603), array(2.73414677), array(2.85183607), array(3.02399262), array(3.07497545), array(2.77554727), array(2.97670073), array(2.9725049), array(2.87089668), array(2.71279644), array(2.78519036), array(2.7595269), array(3.15489116), array(2.75637695)]"
8 Iron,-10,2.993100081342469,0.75,1.0,1.0,"[array(2.84043519), array(2.79430339), array(2.88822909), array(2.81036804), array(2.79246314), 3.725320724426079, array(2.69096562), array(2.7376545), array(2.78468397), array(2.87715896), array(3.10826053), 3.865731103930012, array(2.92195042), array(2.79619718), array(2.82713722), array(2.79302638), array(3.14771776), array(2.7928683), 3.831821256425554, array(2.83570887)]"
8 Iron,-9,3.0889039294758036,0.7,1.0,1.0,"[3.924527241686969, array(2.81587164), array(2.79657909), array(2.98952797), array(2.83480953), 3.860150981743604, array(2.73820395), 3.682921803200137, array(2.78797965), 3.9225772565361634, array(2.74147486), array(2.8180569), array(3.15928516), array(2.85290936), array(2.79143733), array(2.76455467), 3.9227176048698866, array(2.77029242), array(2.72070009), array(2.88350107)]"
8 Iron,-8,2.850255197922442,0.8,1.0,1.0,"[array(2.78635892), array(2.78924177), array(3.07982876), array(2.81437196), array(3.00121737), array(2.84889585), array(2.79455567), array(2.95330793), array(2.78495622), array(2.74525214), array(3.06216975), array(2.81862896), array(2.85743033), array(2.83296469), array(3.0001504), array(2.77787914), array(2.75966931), array(2.75949313), array(2.78275063), array(2.75598101)]"
8 Iron,-7,2.8461980334870756,0.85,1.0,1.0,"[array(2.72458306), array(2.82467217), array(3.05774363), array(2.65110519), array(2.72275336), array(2.63334164), array(2.76118889), array(2.74608258), array(2.8551804), array(2.71680754), array(2.78605498), array(2.80870417), array(2.71176669), array(2.80207685), array(2.77844941), array(2.80106466), array(3.00458877), array(2.81574866), array(2.81462677), 3.907421244167871]"
8 Iron,-6,3.1648914868010785,0.7,1.0,1.0,"[array(2.80775674), 3.924433592868726, array(2.75531252), array(2.73813496), array(2.86076576), array(2.80814082), array(2.806749), array(2.9989866), array(2.8493029), 3.924566349754851, 3.925834150112947, array(2.96527454), 3.8867808176386562, array(2.81103167), array(2.74473605), 3.859140325799833, array(2.9317389), 3.925892973440289, array(2.77630911), array(2.99694197)]"
8 Iron,-5,3.116076855994815,0.7,1.0,1.0,"[array(2.85638011), 3.81791627020778, array(2.78286054), 3.769520956839733, array(2.79519375), array(2.79249858), array(2.79192009), 3.8097769932426258, array(2.92898336), array(2.80237448), 3.8913346552697545, 3.8581906891217574, array(2.83295875), 3.819626113241191, array(2.69997504), array(2.73701394), array(2.77690705), array(2.80082867), array(2.97475471), array(2.78252235)]"
8 Iron,-4,3.0560573758033778,0.75,1.0,1.0,"[array(2.72044387), array(2.86774499), array(2.80133768), array(2.81045595), array(2.79717339), array(2.68157608), array(2.86291664), array(2.77498081), array(2.68846672), array(2.80380746), array(2.81658216), array(2.78397772), array(2.90151117), 3.853383473366931, 3.778511679885817, 3.9029270892755377, 3.9211460751419382, array(2.78924395), 3.8290675424770195, array(2.73589307)]"
8 Iron,-3,3.2866146635395914,0.55,1.0,1.0,"[3.8662064741443563, array(2.70103562), array(2.80163006), 3.883712943561799, array(2.8851845), 3.8363217855444494, array(2.94490286), 3.9027934401150173, 3.8223238419035934, array(2.77269684), 3.867941883661514, 3.8180320555124823, 3.767874691329494, array(2.82281032), array(2.78650701), array(2.77672108), array(2.80186901), array(2.77916159), 3.925176254956857, array(2.96939101)]"
8 Iron,-2,3.12489727366635,0.7,1.0,1.0,"[array(2.83709919), 3.8247327009761753, 3.9236536491778002, array(2.92930703), array(2.74332419), 3.925264054095136, array(2.74508683), array(2.83228757), 3.8616234376598704, array(2.72944954), array(2.79347671), array(2.83268101), array(2.81889786), array(2.73550648), array(2.77208478), 3.9160796005556624, 3.761271932754763, array(2.76235628), array(2.92615955), array(2.82760309)]"
8 Iron,-1,3.365323791879752,0.45,1.0,1.0,"[array(2.89693563), 3.866264083576247, array(2.9100766), 3.8863815753919573, 3.8479207530359365, 3.9232466995166844, array(2.77072085), array(2.78419691), 3.8979186562828714, 3.8999881041439046, array(2.77438299), 3.9248447116647327, array(2.85276454), 3.896967878975602, array(2.81438853), array(2.75238714), array(2.78501908), array(3.03679386), 3.9175519388636673, 3.867725317933991]"
8 Iron,0,3.238055523004582,0.6,1.0,1.0,"[array(2.7831115), array(2.82483763), 3.8644626223971863, array(2.87956021), array(2.86207619), array(2.97143507), array(2.68000732), 3.9008773281994267, 3.9012643625362564, 3.9160572274356573, array(2.80245634), array(2.88544918), array(2.7597769), 3.7921211816592937, 3.7757409549827314, 3.698974838084156, array(2.86378944), 3.9195453441871955, array(2.81687389), array(2.86269294)]"
8 Iron,1,3.2595055946650335,0.5,1.0,1.0,"[array(2.73798482), 3.9244131129765982, 3.713183173786628, 3.9163306396722994, array(2.78703644), array(3.01212448), 3.9080242531490543, 3.9184534199463537, array(2.81430127), 3.8251598489524197, array(2.76364259), array(2.84551749), array(3.06454701), 3.9203799041139953, array(2.80826094), array(2.8291086), array(2.79770945), array(2.79340883), array(2.88609804), 3.9244275721112074]"
8 Iron,2,3.2423125637615633,0.6,1.0,1.0,"[array(2.73035757), array(2.94945971), array(2.74650785), 3.833039808041523, 3.9179549489277434, array(2.8071027), array(2.8413832), array(2.80441717), array(2.8624337), array(2.76285803), 3.904998868818707, 3.9010749684203136, array(2.84664323), 3.9045529872485933, 3.919534078330346, array(2.67001902), array(2.80284119), 3.924556362830641, 3.8421112135925783, array(2.87440467)]"
8 Iron,3,3.2381045980172756,0.55,1.0,1.0,"[3.894065482251114, array(2.88716857), array(2.99091359), array(3.13602678), 3.832244635890956, array(2.78547873), 3.8935297459658655, array(2.80322756), 3.911053797769613, 3.9062152973483157, array(2.783302), array(2.99773484), array(2.83722175), 3.900615450729068, array(2.90881782), array(2.81151866), array(2.74057805), array(3.09551669), 3.9254505649911837, array(2.72141192)]"
8 Iron,4,3.382939459151745,0.5,1.0,1.0,"[array(2.90021293), array(2.7674428), 3.924675581320082, 3.925722770191598, array(2.96828438), array(2.82761531), array(2.80900352), 3.9237289065186447, array(2.88106452), array(2.81771635), 3.9008522307406617, array(2.8249957), 3.9029159995750677, array(2.91907949), 3.9074048877256824, 3.924416498078395, 3.918522614295084, 3.909216109162402, 3.900617275803462, array(2.80530129)]"
8 Iron,5,3.2715353851182996,0.55,1.0,1.0,"[array(2.85105627), 3.9219786101614, array(2.79412193), array(2.84032986), 3.925021003915011, array(2.94140314), 3.9245501652600425, array(2.85638234), array(2.75197686), array(2.8465564), 3.9247239580064197, array(2.77055954), array(2.92905605), 3.8422635212927823, 3.9228139969615214, 3.8562186224980475, 3.9242670346406294, array(3.0243463), array(2.76969055), array(2.81339156)]"
8 Iron,6,3.527234258724138,0.35,1.0,1.0,"[3.9186801960379927, 3.8760270905145524, 3.924494028797298, array(2.81690786), array(2.92927978), 3.902299454739191, 3.9196106233021797, 3.9232143960675803, array(2.81345717), 3.823979004279925, array(2.82284177), 3.9095236706867498, 3.9245617410587204, array(2.80172168), array(2.78828841), 3.9164821680006012, 3.9186375019260176, 3.924674289796613, 3.914560223884906, array(2.77544412)]"
8 Iron,7,3.328616424912088,0.55,1.0,1.0,"[3.925869658311498, array(2.82418751), 3.923941356909299, array(2.81269202), 3.7826633435359596, 3.91493671661671, 3.915783553545588, array(2.90526152), 3.907969209082887, 3.904340715352413, array(2.80205737), array(2.96816163), array(2.80599741), array(2.89459934), array(2.88060098), array(2.76398079), 3.9204902120921425, array(2.97169483), array(2.821286), 3.9258143333899125]"
8 Iron,8,3.5296768828361627,0.35,1.0,1.0,"[array(2.79584807), 3.9256673818313277, 3.9133206162576273, 3.9161660972246253, 3.9248101522390444, array(2.86053999), 3.924572227204836, 3.8120261025799977, array(2.93731256), 3.910518811377649, 3.878871550248324, array(2.83973106), 3.924511959659845, array(2.79868453), 3.849810489262854, 3.9222229577231413, array(2.7589948), array(2.93600851), 3.917273956536064, 3.8466458376362063]"
8 Iron,9,3.325287044496997,0.5,1.0,1.0,"[3.917502575424131, array(2.98884374), 3.9103872762644367, 3.9161868537868307, 3.877945748145721, array(2.76211565), array(2.78416456), array(2.86016215), array(2.8146316), array(3.00082447), 3.918102116788101, 3.924539975896507, array(2.81925174), array(2.90248679), 3.916814924284676, 3.7228818702225306, array(2.82747735), array(2.93597542), array(2.78744214), 3.918003940472865]"
8 Iron,10,3.347788396213416,0.5,1.0,1.0,"[3.9251916317857507, array(2.84306146), array(3.03969815), 3.9166713651681, 3.905922307924292, array(2.9224907), array(2.83723502), array(2.82818075), array(2.97618905), 3.921082876524336, 3.9244431906405977, 3.917770759655861, array(2.87711455), 3.8646881756443157, array(2.87024313), array(2.84574569), array(2.92856418), 3.8873078349086394, array(2.80731398), 3.9168531284180985]"
8 Iron,11,3.5317729674223948,0.35,1.0,1.0,"[3.9160695781013857, 3.7506173733620756, 3.924478628875371, 3.853236305647853, array(2.7770855), array(2.91921841), 3.9143747624302017, 3.9108324831921863, 3.908779480218305, 3.9146944229982497, 3.898227516263831, array(2.85541367), array(2.82855859), 3.9247722164873884, array(2.8819793), 3.9244136307490813, 3.873291889137949, array(2.9032165), array(2.83829409), 3.9179050071880637]"
8 Iron,12,3.3678017616983214,0.5,1.0,1.0,"[array(2.82336737), 3.8986146371568178, 3.906821320805111, 3.909662503920976, array(2.83802127), 3.9148781345321035, array(2.83890354), 3.8775428218532926, 3.91654636045685, 3.8766520758650884, array(2.83087581), array(2.75671903), array(2.88595495), array(2.90302255), array(2.93576217), 3.787544191843059, 3.9223029576318083, 3.899206788189202, array(2.80923104), array(2.8244057)]"
8 Iron,13,3.4439743676454393,0.45,1.0,1.0,"[array(2.78612663), 3.925125870762347, 3.9192037930120267, array(2.99938934), 3.924416220844857, 3.734908279567735, array(2.78683322), 3.9245343294956143, 3.917566157016228, array(2.87827436), array(2.98846013), array(2.954547), array(2.751999), 3.925798561885959, 3.919376334141609, 3.9246908921331682, array(2.81356735), array(2.96803128), 3.9122273033833546, 3.924411310686961]"
8 Iron,14,3.5123612369875596,0.35,1.0,1.0,"[3.916148349162246, 3.9258672922743334, array(3.01659242), 3.9007938935015516, array(2.94971446), array(2.83572093), 3.9189774506810764, array(2.88584455), array(2.93216817), 3.9172331252864048, 3.834046686935275, 3.9061696741533902, 3.918900662543342, 3.9162399936040377, 3.924763787117289, array(2.92238343), 3.921393366687182, 3.9125312969684485, array(2.81146075), array(2.98027444)]"
8 Iron,15,3.418739583552288,0.45,1.0,1.0,"[array(2.91692136), array(2.97749116), 3.9135424814115294, 3.919726784763271, array(2.93101495), 3.924669493822907, 3.916069416209963, 3.8093435074286655, array(3.05240982), array(2.91740787), 3.9244716486058056, array(2.86524759), 3.925263192899737, 3.905480669846634, array(2.89210036), 3.917863162607457, array(2.86670799), array(2.93533871), 3.913464444856881, array(2.95025705)]"
8 Iron,16,3.462735550726012,0.4,1.0,1.0,"[3.916152067661894, 3.9245822379991377, 3.916473184107236, 3.9190498659337054, array(2.93956139), 3.9247852740659055, 3.921530645052296, 3.9164027723608092, array(2.94627212), 3.794086753643673, array(2.83540204), 3.8272747759966737, 3.9169406878019752, 3.9139264771332005, array(2.93700144), array(2.92521917), array(2.94055556), array(3.01666879), array(2.88698391), array(2.93584184)]"
8 Iron,17,3.4309488515445694,0.4,1.0,1.0,"[array(2.91451878), array(3.00036698), 3.9188985865317263, 3.9248055857864452, array(2.92230019), array(2.92595449), 3.924536282385287, array(3.04656445), array(2.94863851), array(2.93967141), array(2.83768691), 3.9123080020553735, 3.924626514790769, 3.924863291574337, 3.917571134032393, 3.880165919277527, array(2.97158963), 3.924658263203311, array(2.93402825), 3.925223864689621]"
8 Iron,18,3.4959095037289054,0.35,1.0,1.0,"[array(2.76822524), 3.923821718992308, array(2.82838307), array(2.71853958), 3.867204796121081, 3.918232440333587, 3.9246497649196592, 3.923987234111205, array(2.88360747), 3.924465706944381, 3.875306225730837, 3.9248795824557114, array(2.85178653), array(3.11398386), array(2.94927066), 3.9180873712865227, array(2.90502494), 3.9160758902083797, 3.8763526654824503, 3.90630532761667]"
8 Iron,19,3.2785177603280657,0.45,1.0,1.0,"[array(3.01231259), array(2.83341355), 3.918017088048376, array(2.92338965), array(2.8546328), 3.921978878154021, array(3.05361324), 3.9200393878064452, array(3.01453171), array(2.9232859), array(2.86408706), array(2.87745532), 3.914792896641751, array(2.95465113), 3.908606874999681, array(2.89111724), 3.916068186528951, array(2.93299949), array(3.01326761), 3.9220945949324215]"
8 Iron,20,3.428260977474472,0.45,1.0,1.0,"[array(2.9622653), array(2.97302252), array(3.02532978), 3.923153300889612, 3.9055402557752417, 3.9012933062868314, array(2.94274499), 3.8893252084744305, array(2.94750054), 3.919162740329657, array(2.92795526), array(2.92528298), array(2.93363044), 3.9164313478469635, array(2.99078356), 3.9222472204284, 3.9244761517074886, 3.9245012079392363, 3.860487317505953, array(2.85008612)]"
9 Iron,-20,3.0492108960234248,0.25,1.0,1.0,"[array(3.15675552), array(2.85026071), array(3.19890178), array(3.08986414), array(3.08683745), array(3.09835689), array(3.17164277), array(3.15173429), array(3.08777381), array(3.05103331), array(3.10949116), array(2.84466307), array(2.83114859), array(2.89488961), array(3.02969786), array(3.10257931), array(3.15773937), array(2.79481462), array(3.13107915), array(3.1449545)]"
9 Iron,-19,2.9835710525463477,0.5,1.0,1.0,"[array(3.11423062), array(2.92267227), array(3.0939995), array(2.99341256), array(3.08603617), array(3.15498425), array(2.8323992), array(2.81243998), array(3.11330693), array(3.01472755), array(3.09441648), array(3.16133601), array(2.82132249), array(3.19564832), array(2.87960318), array(2.85471281), array(3.03298333), array(2.83414214), array(2.80187821), array(2.85716905)]"
